time;ecg;eda;ecg_p;
834;664;177;0,003849832;
835;655;179;0,003621882;
836;646;177;0,003393931;
837;639;179;0,003216636;
838;636;179;0,003140653;
839;636;179;0,003140653;
840;639;179;0,003216636;
841;643;179;0,003317948;
842;649;180;0,003469915;
843;654;179;0,003596554;
844;658;180;0,003697865;
845;661;179;0,003773849;
846;664;180;0,003849832;
847;665;178;0,00387516;
848;667;180;0,003925816;
849;666;178;0,003900488;
850;663;180;0,003824505;
851;659;177;0,003723193;
852;654;179;0,003596554;
853;645;178;0,003368603;
854;638;179;0,003191309;
855;631;178;0,003014014;
856;627;178;0,002912702;
857;622;179;0,002786063;
858;619;179;0,002710079;
859;618;179;0,002684752;
860;619;179;0,002710079;
861;622;180;0,002786063;
862;625;179;0,002862046;
863;630;180;0,002988686;
864;634;179;0,003089997;
865;637;180;0,003165981;
866;639;178;0,003216636;
867;641;180;0,003267292;
868;643;178;0,003317948;
869;643;180;0,003317948;
870;641;178;0,003267292;
871;640;179;0,003241964;
872;638;178;0,003191309;
873;632;179;0,003039341;
874;626;178;0,002887374;
875;622;179;0,002786063;
876;621;179;0,002760735;
877;627;178;0,002912702;
878;639;179;0,003216636;
879;655;178;0,003621882;
880;674;180;0,004103111;
881;695;178;0,004634995;
882;717;180;0,005192208;
883;741;178;0,005800076;
884;763;180;0,006357289;
885;787;179;0,006965158;
886;811;180;0,007573026;
887;834;179;0,008155566;
888;856;179;0,008712779;
889;873;179;0,009143353;
890;885;179;0,009447286;
891;892;179;0,009624581;
892;892;177;0,009624581;
893;880;179;0,009320647;
894;860;177;0,00881409;
895;841;179;0,008332861;
896;822;177;0,007851632;
897;804;179;0,007395731;
898;789;177;0,007015813;
899;779;180;0,006762535;
900;770;177;0,006534584;
901;765;180;0,006407945;
902;757;178;0,006205322;
903;748;180;0,005977371;
904;736;179;0,005673437;
905;721;180;0,00529352;
906;706;180;0,004913602;
907;690;180;0,004508357;
908;671;179;0,004027127;
909;647;180;0,003419259;
910;619;179;0,002710079;
911;586;179;0,00187426;
912;555;179;0,001089097;
913;524;179;0,0003039342;
914;497;179;-0,0003799177;
915;475;179;-0,0009371302;
916;460;179;-0,001317048;
917;450;179;-0,001570326;
918;446;180;-0,001671638;
919;447;179;-0,00164631;
920;450;180;-0,001570326;
921;452;179;-0,001519671;
922;456;180;-0,001418359;
923;462;179;-0,001266392;
924;470;181;-0,001063769;
925;479;179;-0,0008358189;
926;486;181;-0,000658524;
927;493;179;-0,000481229;
928;500;180;-0,0003039342;
929;504;179;-0,0002026228;
930;504;180;-0,0002026228;
931;502;179;-0,0002532784;
932;499;180;-0,000329262;
933;493;179;-0,000481229;
934;487;179;-0,0006331961;
935;483;179;-0,0007345075;
936;482;179;-0,0007598354;
937;481;179;-0,0007851632;
938;482;180;-0,0007598354;
939;486;179;-0,000658524;
940;493;180;-0,000481229;
941;500;179;-0,0003039342;
942;507;180;-0,0001266392;
943;513;179;2,532784E-05;
944;521;181;0,0002279506;
945;529;179;0,0004305734;
946;536;181;0,0006078683;
947;540;179;0,0007091797;
948;540;180;0,0007091797;
949;538;179;0,000658524;
950;535;180;0,0005825404;
951;529;179;0,0004305734;
952;520;180;0,0002026228;
953;509;179;-7,598354E-05;
954;499;179;-0,000329262;
955;489;178;-0,0005825404;
956;481;180;-0,0007851632;
957;474;179;-0,0009624581;
958;470;180;-0,001063769;
959;470;179;-0,001063769;
960;472;180;-0,001013114;
961;473;179;-0,000987786;
962;475;181;-0,0009371302;
963;478;180;-0,0008611467;
964;481;181;-0,0007851632;
965;484;180;-0,0007091797;
966;487;181;-0,0006331961;
967;486;181;-0,000658524;
968;483;180;-0,0007345075;
969;479;181;-0,0008358189;
970;476;180;-0,0009118024;
971;470;180;-0,001063769;
972;463;179;-0,001241064;
973;456;180;-0,001418359;
974;449;179;-0,001595654;
975;442;179;-0,001772949;
976;437;179;-0,001899588;
977;433;179;-0,0020009;
978;432;180;-0,002026228;
979;433;180;-0,0020009;
980;435;180;-0,001950244;
981;439;179;-0,001848933;
982;445;181;-0,001696966;
983;451;180;-0,001544998;
984;458;181;-0,001367704;
985;462;180;-0,001266392;
986;466;181;-0,001165081;
987;469;180;-0,001089097;
988;468;180;-0,001114425;
989;463;180;-0,001241064;
990;457;180;-0,001393031;
991;450;180;-0,001570326;
992;441;179;-0,001798277;
993;432;180;-0,002026228;
994;423;179;-0,002254178;
995;416;180;-0,002431473;
996;411;179;-0,002558112;
