1566489748694;UnixTime
0;Game;Introduction;CountDown;Text;ChangeTo;30s
81640;Joystick;Left;Horizontal;1;Vertical;-1
81640;Joystick;Right;Horizontal;0;Vertical;0
81659,99;Joystick;Left;Horizontal;1;Vertical;-1
81659,99;Joystick;Right;Horizontal;0;Vertical;0
81680;Joystick;Left;Horizontal;1;Vertical;-1
81680;Joystick;Right;Horizontal;0;Vertical;0
81700;Joystick;Left;Horizontal;1;Vertical;-1
81700;Joystick;Right;Horizontal;0;Vertical;0
81720;Joystick;Left;Horizontal;1;Vertical;-1
81720;Joystick;Right;Horizontal;0;Vertical;0
81740;Joystick;Left;Horizontal;1;Vertical;-1
81740;Joystick;Right;Horizontal;0;Vertical;0
81759,99;Joystick;Left;Horizontal;1;Vertical;-1
81759,99;Joystick;Right;Horizontal;0;Vertical;0
81780;Joystick;Left;Horizontal;1;Vertical;-1
81780;Joystick;Right;Horizontal;0;Vertical;0
81799,99;Joystick;Left;Horizontal;1;Vertical;-1
81799,99;Joystick;Right;Horizontal;0;Vertical;0
81820;Joystick;Left;Horizontal;1;Vertical;-1
81820;Joystick;Right;Horizontal;0;Vertical;0
81840;Joystick;Left;Horizontal;1;Vertical;-1
81840;Joystick;Right;Horizontal;0;Vertical;0
81860;Joystick;Left;Horizontal;1;Vertical;-1
81860;Joystick;Right;Horizontal;0;Vertical;0
81880;Joystick;Left;Horizontal;1;Vertical;-1
81880;Joystick;Right;Horizontal;0;Vertical;0
81900;Joystick;Left;Horizontal;1;Vertical;0
81900;Joystick;Right;Horizontal;0;Vertical;0
81920;Joystick;Left;Horizontal;1;Vertical;0
81920;Joystick;Right;Horizontal;0;Vertical;0
81939,99;Joystick;Left;Horizontal;1;Vertical;0
81939,99;Joystick;Right;Horizontal;0;Vertical;0
81960;Joystick;Left;Horizontal;1;Vertical;0
81960;Joystick;Right;Horizontal;0;Vertical;0
81979,99;Joystick;Left;Horizontal;1;Vertical;0
81979,99;Joystick;Right;Horizontal;0;Vertical;0
82000;Joystick;Left;Horizontal;1;Vertical;0
82000;Joystick;Right;Horizontal;0;Vertical;0
82020;Joystick;Left;Horizontal;1;Vertical;0
82020;Joystick;Right;Horizontal;0;Vertical;0
82040;Joystick;Left;Horizontal;1;Vertical;0
82040;Joystick;Right;Horizontal;0;Vertical;0
82060;Joystick;Left;Horizontal;1;Vertical;0
82060;Joystick;Right;Horizontal;0;Vertical;0
82080;Joystick;Left;Horizontal;1;Vertical;0
82080;Joystick;Right;Horizontal;0;Vertical;0
82100;Joystick;Left;Horizontal;1;Vertical;0
82100;Joystick;Right;Horizontal;0;Vertical;0
82119,99;Joystick;Left;Horizontal;1;Vertical;0
82119,99;Joystick;Right;Horizontal;0;Vertical;0
82140;Joystick;Left;Horizontal;1;Vertical;0
82140;Joystick;Right;Horizontal;0;Vertical;0
82159,99;Joystick;Left;Horizontal;1;Vertical;0
82159,99;Joystick;Right;Horizontal;0;Vertical;0
82180;Joystick;Left;Horizontal;1;Vertical;0
82180;Joystick;Right;Horizontal;0;Vertical;0
82200;Joystick;Left;Horizontal;1;Vertical;0
82200;Joystick;Right;Horizontal;0;Vertical;0
82220;Joystick;Left;Horizontal;1;Vertical;0
82220;Joystick;Right;Horizontal;0;Vertical;0
82240;Joystick;Left;Horizontal;1;Vertical;0
82240;Joystick;Right;Horizontal;0;Vertical;0
82259,99;Joystick;Left;Horizontal;1;Vertical;0
82259,99;Joystick;Right;Horizontal;0;Vertical;0
82280;Joystick;Left;Horizontal;1;Vertical;0
82280;Joystick;Right;Horizontal;0;Vertical;0
82299,99;Joystick;Left;Horizontal;1;Vertical;0
82299,99;Joystick;Right;Horizontal;0;Vertical;0
82320;Joystick;Left;Horizontal;1;Vertical;0
82320;Joystick;Right;Horizontal;0;Vertical;0
82340;Joystick;Left;Horizontal;1;Vertical;0
82340;Joystick;Right;Horizontal;0;Vertical;0
82360;Joystick;Left;Horizontal;1;Vertical;0
82360;Joystick;Right;Horizontal;0;Vertical;0
82380;Joystick;Left;Horizontal;1;Vertical;0
82380;Joystick;Right;Horizontal;0;Vertical;0
82400;Joystick;Left;Horizontal;1;Vertical;0
82400;Joystick;Right;Horizontal;0;Vertical;0
82420;Joystick;Left;Horizontal;1;Vertical;0
82420;Joystick;Right;Horizontal;0;Vertical;0
82439,99;Joystick;Left;Horizontal;1;Vertical;0
82439,99;Joystick;Right;Horizontal;0;Vertical;0
82460;Joystick;Left;Horizontal;1;Vertical;0
82460;Joystick;Right;Horizontal;0;Vertical;0
82479,99;Joystick;Left;Horizontal;1;Vertical;0
82479,99;Joystick;Right;Horizontal;0;Vertical;0
82500;Joystick;Left;Horizontal;1;Vertical;0
82500;Joystick;Right;Horizontal;0;Vertical;0
82520;Joystick;Left;Horizontal;1;Vertical;0
82520;Joystick;Right;Horizontal;0;Vertical;0
82540;Joystick;Left;Horizontal;1;Vertical;0
82540;Joystick;Right;Horizontal;0;Vertical;0
82560;Joystick;Left;Horizontal;1;Vertical;-1
82560;Joystick;Right;Horizontal;0;Vertical;0
82580;Joystick;Left;Horizontal;1;Vertical;-1
82580;Joystick;Right;Horizontal;0;Vertical;0
82600;Joystick;Left;Horizontal;1;Vertical;-1
82600;Joystick;Right;Horizontal;0;Vertical;0
82619,99;Joystick;Left;Horizontal;1;Vertical;-1
82619,99;Joystick;Right;Horizontal;0;Vertical;0
82640;Joystick;Left;Horizontal;1;Vertical;-1
82640;Joystick;Right;Horizontal;0;Vertical;0
82659,99;Joystick;Left;Horizontal;1;Vertical;-1
82659,99;Joystick;Right;Horizontal;0;Vertical;0
82680;Joystick;Left;Horizontal;0;Vertical;-1
82680;Joystick;Right;Horizontal;0;Vertical;0
82700;Joystick;Left;Horizontal;0;Vertical;-1
82700;Joystick;Right;Horizontal;0;Vertical;0
82720;Joystick;Left;Horizontal;0;Vertical;-1
82720;Joystick;Right;Horizontal;0;Vertical;0
82740;Joystick;Left;Horizontal;0;Vertical;-1
82740;Joystick;Right;Horizontal;0;Vertical;0
82759,99;Joystick;Left;Horizontal;0;Vertical;-1
82759,99;Joystick;Right;Horizontal;0;Vertical;0
82780;Joystick;Left;Horizontal;0;Vertical;-1
82780;Joystick;Right;Horizontal;0;Vertical;0
82799,99;Joystick;Left;Horizontal;0;Vertical;-1
82799,99;Joystick;Right;Horizontal;0;Vertical;0
82820;Joystick;Left;Horizontal;0;Vertical;-1
82820;Joystick;Right;Horizontal;0;Vertical;0
82840;Joystick;Left;Horizontal;0;Vertical;-1
82840;Joystick;Right;Horizontal;0;Vertical;0
82860;Joystick;Left;Horizontal;0;Vertical;-1
82860;Joystick;Right;Horizontal;0;Vertical;0
82880;Joystick;Left;Horizontal;0;Vertical;-1
82880;Joystick;Right;Horizontal;0;Vertical;0
82900;Joystick;Left;Horizontal;0;Vertical;-1
82900;Joystick;Right;Horizontal;0;Vertical;0
82920;Joystick;Left;Horizontal;0;Vertical;-1
82920;Joystick;Right;Horizontal;0;Vertical;0
82939,99;Joystick;Left;Horizontal;0;Vertical;-1
82939,99;Joystick;Right;Horizontal;0;Vertical;0
82960;Joystick;Left;Horizontal;0;Vertical;-1
82960;Joystick;Right;Horizontal;0;Vertical;0
82979,99;Joystick;Left;Horizontal;0;Vertical;-1
82979,99;Joystick;Right;Horizontal;0;Vertical;0
83000;Joystick;Left;Horizontal;0;Vertical;-1
83000;Joystick;Right;Horizontal;0;Vertical;0
83020;Joystick;Left;Horizontal;0;Vertical;-1
83020;Joystick;Right;Horizontal;0;Vertical;0
83040;Joystick;Left;Horizontal;0;Vertical;-1
83040;Joystick;Right;Horizontal;0;Vertical;0
83060;Joystick;Left;Horizontal;0;Vertical;-1
83060;Joystick;Right;Horizontal;0;Vertical;0
83080;Joystick;Left;Horizontal;0;Vertical;-1
83080;Joystick;Right;Horizontal;0;Vertical;0
83100;Joystick;Left;Horizontal;-1;Vertical;-1
83100;Joystick;Right;Horizontal;0;Vertical;0
83102,34;Player;Health;DecreaseTo;100;By;Enemy;ID;-16560
83102,34;Slider;Health;DecreaseTo;100
83119,99;Joystick;Left;Horizontal;-1;Vertical;-1
83119,99;Joystick;Right;Horizontal;0;Vertical;0
83140;Joystick;Left;Horizontal;-1;Vertical;-1
83140;Joystick;Right;Horizontal;0;Vertical;0
83159,99;Joystick;Left;Horizontal;-1;Vertical;-1
83159,99;Joystick;Right;Horizontal;0;Vertical;0
83180;Joystick;Left;Horizontal;-1;Vertical;-1
83180;Joystick;Right;Horizontal;0;Vertical;0
83200;Joystick;Left;Horizontal;-1;Vertical;-1
83200;Joystick;Right;Horizontal;0;Vertical;0
83220;Joystick;Left;Horizontal;-1;Vertical;-1
83220;Joystick;Right;Horizontal;0;Vertical;0
83240;Joystick;Left;Horizontal;-1;Vertical;-1
83240;Joystick;Right;Horizontal;0;Vertical;0
83259,99;Joystick;Left;Horizontal;-1;Vertical;-1
83259,99;Joystick;Right;Horizontal;0;Vertical;0
83280;Joystick;Left;Horizontal;-1;Vertical;-1
83280;Joystick;Right;Horizontal;0;Vertical;0
83299,99;Joystick;Left;Horizontal;-1;Vertical;0
83299,99;Joystick;Right;Horizontal;0;Vertical;0
83320;Joystick;Left;Horizontal;-1;Vertical;0
83320;Joystick;Right;Horizontal;0;Vertical;0
83340;Joystick;Left;Horizontal;-1;Vertical;0
83340;Joystick;Right;Horizontal;0;Vertical;0
83360;Joystick;Left;Horizontal;-1;Vertical;0
83360;Joystick;Right;Horizontal;0;Vertical;0
83380;Joystick;Left;Horizontal;-1;Vertical;0
83380;Joystick;Right;Horizontal;0;Vertical;0
83400;Joystick;Left;Horizontal;-1;Vertical;0
83400;Joystick;Right;Horizontal;0;Vertical;0
83420;Joystick;Left;Horizontal;-1;Vertical;0
83420;Joystick;Right;Horizontal;0;Vertical;0
83439,99;Joystick;Left;Horizontal;-1;Vertical;0
83439,99;Joystick;Right;Horizontal;0;Vertical;0
83460;Joystick;Left;Horizontal;-1;Vertical;0
83460;Joystick;Right;Horizontal;0;Vertical;0
83479,99;Joystick;Left;Horizontal;-1;Vertical;0
83479,99;Joystick;Right;Horizontal;0;Vertical;0
83500;Joystick;Left;Horizontal;-1;Vertical;0
83500;Joystick;Right;Horizontal;0;Vertical;0
83520;Joystick;Left;Horizontal;-1;Vertical;0
83520;Joystick;Right;Horizontal;0;Vertical;0
83540;Joystick;Left;Horizontal;-1;Vertical;0
83540;Joystick;Right;Horizontal;0;Vertical;0
83560;Joystick;Left;Horizontal;-1;Vertical;0
83560;Joystick;Right;Horizontal;0;Vertical;0
83580;Joystick;Left;Horizontal;-1;Vertical;0
83580;Joystick;Right;Horizontal;0;Vertical;0
83600;Joystick;Left;Horizontal;-1;Vertical;0
83600;Joystick;Right;Horizontal;0;Vertical;0
83619,99;Joystick;Left;Horizontal;-1;Vertical;1
83619,99;Joystick;Right;Horizontal;0;Vertical;0
83640;Joystick;Left;Horizontal;-1;Vertical;1
83640;Joystick;Right;Horizontal;0;Vertical;0
83659,99;Joystick;Left;Horizontal;-1;Vertical;1
83659,99;Joystick;Right;Horizontal;0;Vertical;0
83680;Joystick;Left;Horizontal;-1;Vertical;1
83680;Joystick;Right;Horizontal;0;Vertical;0
83700;Joystick;Left;Horizontal;-1;Vertical;1
83700;Joystick;Right;Horizontal;0;Vertical;0
83720;Joystick;Left;Horizontal;-1;Vertical;1
83720;Joystick;Right;Horizontal;0;Vertical;0
83740;Joystick;Left;Horizontal;0;Vertical;1
83740;Joystick;Right;Horizontal;0;Vertical;0
83759,99;Joystick;Left;Horizontal;0;Vertical;1
83759,99;Joystick;Right;Horizontal;0;Vertical;0
83780;Joystick;Left;Horizontal;0;Vertical;1
83780;Joystick;Right;Horizontal;0;Vertical;0
83799,99;Joystick;Left;Horizontal;0;Vertical;1
83799,99;Joystick;Right;Horizontal;0;Vertical;0
83820;Joystick;Left;Horizontal;0;Vertical;1
83820;Joystick;Right;Horizontal;0;Vertical;0
83840;Joystick;Left;Horizontal;0;Vertical;1
83840;Joystick;Right;Horizontal;0;Vertical;0
83860;Joystick;Left;Horizontal;0;Vertical;1
83860;Joystick;Right;Horizontal;0;Vertical;0
83880;Joystick;Left;Horizontal;1;Vertical;1
83880;Joystick;Right;Horizontal;0;Vertical;0
83900;Joystick;Left;Horizontal;1;Vertical;1
83900;Joystick;Right;Horizontal;0;Vertical;0
83920;Joystick;Left;Horizontal;1;Vertical;1
83920;Joystick;Right;Horizontal;0;Vertical;0
83939,99;Joystick;Left;Horizontal;1;Vertical;1
83939,99;Joystick;Right;Horizontal;0;Vertical;0
83960;Joystick;Left;Horizontal;1;Vertical;1
83960;Joystick;Right;Horizontal;0;Vertical;0
83979,99;Joystick;Left;Horizontal;1;Vertical;1
83979,99;Joystick;Right;Horizontal;0;Vertical;0
84000;Joystick;Left;Horizontal;1;Vertical;1
84000;Joystick;Right;Horizontal;0;Vertical;0
84020;Joystick;Left;Horizontal;1;Vertical;0
84020;Joystick;Right;Horizontal;0;Vertical;0
84040;Joystick;Left;Horizontal;1;Vertical;0
84040;Joystick;Right;Horizontal;0;Vertical;0
84060;Joystick;Left;Horizontal;1;Vertical;0
84060;Joystick;Right;Horizontal;0;Vertical;0
84080;Joystick;Left;Horizontal;1;Vertical;0
84080;Joystick;Right;Horizontal;0;Vertical;0
84100;Joystick;Left;Horizontal;1;Vertical;0
84100;Joystick;Right;Horizontal;0;Vertical;0
84119,99;Joystick;Left;Horizontal;1;Vertical;0
84119,99;Joystick;Right;Horizontal;0;Vertical;0
84140;Joystick;Left;Horizontal;1;Vertical;0
84140;Joystick;Right;Horizontal;0;Vertical;0
84159,99;Joystick;Left;Horizontal;1;Vertical;0
84159,99;Joystick;Right;Horizontal;0;Vertical;0
84180;Joystick;Left;Horizontal;1;Vertical;0
84180;Joystick;Right;Horizontal;0;Vertical;0
84200;Joystick;Left;Horizontal;1;Vertical;0
84200;Joystick;Right;Horizontal;0;Vertical;0
84220;Joystick;Left;Horizontal;1;Vertical;0
84220;Joystick;Right;Horizontal;0;Vertical;0
84240;Joystick;Left;Horizontal;1;Vertical;0
84240;Joystick;Right;Horizontal;0;Vertical;0
84259,99;Joystick;Left;Horizontal;1;Vertical;0
84259,99;Joystick;Right;Horizontal;0;Vertical;0
84280;Joystick;Left;Horizontal;1;Vertical;0
84280;Joystick;Right;Horizontal;0;Vertical;0
84299,99;Joystick;Left;Horizontal;1;Vertical;0
84299,99;Joystick;Right;Horizontal;0;Vertical;0
84320;Joystick;Left;Horizontal;1;Vertical;0
84320;Joystick;Right;Horizontal;0;Vertical;0
84340;Joystick;Left;Horizontal;1;Vertical;0
84340;Joystick;Right;Horizontal;0;Vertical;0
84357,91;Alert;Show;Time;5;Content;Aby zakończyć szkolenie zbierz wszystkie gwiazdkilub zniszcz wszystkich przeciwników.
84360;Joystick;Left;Horizontal;1;Vertical;0
84360;Joystick;Right;Horizontal;0;Vertical;0
84380;Joystick;Left;Horizontal;1;Vertical;0
84380;Joystick;Right;Horizontal;0;Vertical;0
84400;Joystick;Left;Horizontal;1;Vertical;0
84400;Joystick;Right;Horizontal;0;Vertical;0
84420;Joystick;Left;Horizontal;1;Vertical;0
84420;Joystick;Right;Horizontal;0;Vertical;0
84439,99;Joystick;Left;Horizontal;1;Vertical;0
84439,99;Joystick;Right;Horizontal;0;Vertical;0
84460;Joystick;Left;Horizontal;1;Vertical;0
84460;Joystick;Right;Horizontal;0;Vertical;0
84479,99;Joystick;Left;Horizontal;1;Vertical;0
84479,99;Joystick;Right;Horizontal;0;Vertical;0
84500;Joystick;Left;Horizontal;1;Vertical;0
84500;Joystick;Right;Horizontal;0;Vertical;0
84520;Joystick;Left;Horizontal;1;Vertical;0
84520;Joystick;Right;Horizontal;0;Vertical;0
84540;Joystick;Left;Horizontal;1;Vertical;0
84540;Joystick;Right;Horizontal;0;Vertical;0
84560;Joystick;Left;Horizontal;1;Vertical;0
84560;Joystick;Right;Horizontal;0;Vertical;0
84580;Joystick;Left;Horizontal;1;Vertical;0
84580;Joystick;Right;Horizontal;0;Vertical;0
84600;Joystick;Left;Horizontal;1;Vertical;0
84600;Joystick;Right;Horizontal;0;Vertical;0
84619,99;Joystick;Left;Horizontal;1;Vertical;0
84619,99;Joystick;Right;Horizontal;0;Vertical;0
84640;Joystick;Left;Horizontal;1;Vertical;0
84640;Joystick;Right;Horizontal;0;Vertical;0
84659,99;Joystick;Left;Horizontal;1;Vertical;0
84659,99;Joystick;Right;Horizontal;0;Vertical;0
84680;Joystick;Left;Horizontal;1;Vertical;0
84680;Joystick;Right;Horizontal;0;Vertical;0
84700;Joystick;Left;Horizontal;1;Vertical;0
84700;Joystick;Right;Horizontal;0;Vertical;0
84720;Joystick;Left;Horizontal;1;Vertical;0
84720;Joystick;Right;Horizontal;0;Vertical;0
84740;Joystick;Left;Horizontal;1;Vertical;0
84740;Joystick;Right;Horizontal;0;Vertical;0
84759,99;Joystick;Left;Horizontal;1;Vertical;0
84759,99;Joystick;Right;Horizontal;0;Vertical;0
84780;Joystick;Left;Horizontal;1;Vertical;0
84780;Joystick;Right;Horizontal;0;Vertical;0
84799,99;Joystick;Left;Horizontal;1;Vertical;0
84799,99;Joystick;Right;Horizontal;0;Vertical;0
84820;Joystick;Left;Horizontal;1;Vertical;0
84820;Joystick;Right;Horizontal;0;Vertical;0
84840;Joystick;Left;Horizontal;1;Vertical;0
84840;Joystick;Right;Horizontal;0;Vertical;0
84860;Joystick;Left;Horizontal;1;Vertical;0
84860;Joystick;Right;Horizontal;0;Vertical;0
84880;Joystick;Left;Horizontal;1;Vertical;0
84880;Joystick;Right;Horizontal;0;Vertical;0
84900;Joystick;Left;Horizontal;1;Vertical;-1
84900;Joystick;Right;Horizontal;0;Vertical;0
84920;Joystick;Left;Horizontal;1;Vertical;-1
84920;Joystick;Right;Horizontal;0;Vertical;0
84939,99;Joystick;Left;Horizontal;1;Vertical;-1
84939,99;Joystick;Right;Horizontal;0;Vertical;0
84960;Joystick;Left;Horizontal;0;Vertical;-1
84960;Joystick;Right;Horizontal;0;Vertical;0
84979,99;Joystick;Left;Horizontal;0;Vertical;-1
84979,99;Joystick;Right;Horizontal;0;Vertical;0
85000;Joystick;Left;Horizontal;0;Vertical;-1
85000;Joystick;Right;Horizontal;0;Vertical;0
85020;Joystick;Left;Horizontal;0;Vertical;-1
85020;Joystick;Right;Horizontal;0;Vertical;0
85040;Joystick;Left;Horizontal;0;Vertical;-1
85040;Joystick;Right;Horizontal;0;Vertical;0
85060;Joystick;Left;Horizontal;0;Vertical;-1
85060;Joystick;Right;Horizontal;0;Vertical;0
85080;Joystick;Left;Horizontal;0;Vertical;-1
85080;Joystick;Right;Horizontal;0;Vertical;0
85100;Joystick;Left;Horizontal;0;Vertical;-1
85100;Joystick;Right;Horizontal;0;Vertical;0
85119,99;Joystick;Left;Horizontal;0;Vertical;-1
85119,99;Joystick;Right;Horizontal;0;Vertical;0
85140;Joystick;Left;Horizontal;0;Vertical;-1
85140;Joystick;Right;Horizontal;0;Vertical;0
85159,99;Joystick;Left;Horizontal;0;Vertical;-1
85159,99;Joystick;Right;Horizontal;0;Vertical;0
85180;Joystick;Left;Horizontal;0;Vertical;-1
85180;Joystick;Right;Horizontal;0;Vertical;0
85200;Joystick;Left;Horizontal;0;Vertical;-1
85200;Joystick;Right;Horizontal;0;Vertical;0
85220;Joystick;Left;Horizontal;0;Vertical;-1
85220;Joystick;Right;Horizontal;0;Vertical;0
85240;Joystick;Left;Horizontal;0;Vertical;-1
85240;Joystick;Right;Horizontal;0;Vertical;0
85259,99;Joystick;Left;Horizontal;0;Vertical;-1
85259,99;Joystick;Right;Horizontal;0;Vertical;0
85280;Joystick;Left;Horizontal;0;Vertical;-1
85280;Joystick;Right;Horizontal;0;Vertical;0
85299,99;Joystick;Left;Horizontal;0;Vertical;-1
85299,99;Joystick;Right;Horizontal;0;Vertical;0
85320;Joystick;Left;Horizontal;0;Vertical;-1
85320;Joystick;Right;Horizontal;0;Vertical;0
85340;Joystick;Left;Horizontal;0;Vertical;-1
85340;Joystick;Right;Horizontal;0;Vertical;0
85360;Joystick;Left;Horizontal;0;Vertical;-1
85360;Joystick;Right;Horizontal;0;Vertical;0
85380;Joystick;Left;Horizontal;-1;Vertical;-1
85380;Joystick;Right;Horizontal;0;Vertical;0
85400;Joystick;Left;Horizontal;-1;Vertical;-1
85400;Joystick;Right;Horizontal;0;Vertical;0
85420;Joystick;Left;Horizontal;-1;Vertical;-1
85420;Joystick;Right;Horizontal;0;Vertical;0
85439,99;Joystick;Left;Horizontal;-1;Vertical;0
85439,99;Joystick;Right;Horizontal;0;Vertical;0
85460;Joystick;Left;Horizontal;-1;Vertical;0
85460;Joystick;Right;Horizontal;0;Vertical;0
85479,99;Joystick;Left;Horizontal;-1;Vertical;0
85479,99;Joystick;Right;Horizontal;0;Vertical;0
85500;Joystick;Left;Horizontal;-1;Vertical;0
85500;Joystick;Right;Horizontal;0;Vertical;0
85520;Joystick;Left;Horizontal;-1;Vertical;0
85520;Joystick;Right;Horizontal;0;Vertical;0
85540;Joystick;Left;Horizontal;-1;Vertical;0
85540;Joystick;Right;Horizontal;0;Vertical;0
85560;Joystick;Left;Horizontal;-1;Vertical;0
85560;Joystick;Right;Horizontal;0;Vertical;0
85580;Joystick;Left;Horizontal;-1;Vertical;0
85580;Joystick;Right;Horizontal;0;Vertical;0
85600;Joystick;Left;Horizontal;-1;Vertical;0
85600;Joystick;Right;Horizontal;0;Vertical;0
85619,99;Joystick;Left;Horizontal;-1;Vertical;0
85619,99;Joystick;Right;Horizontal;0;Vertical;0
85640;Joystick;Left;Horizontal;-1;Vertical;0
85640;Joystick;Right;Horizontal;0;Vertical;0
85659,99;Joystick;Left;Horizontal;-1;Vertical;0
85659,99;Joystick;Right;Horizontal;0;Vertical;0
85680;Joystick;Left;Horizontal;-1;Vertical;0
85680;Joystick;Right;Horizontal;0;Vertical;0
85700;Joystick;Left;Horizontal;-1;Vertical;0
85700;Joystick;Right;Horizontal;0;Vertical;0
85720;Joystick;Left;Horizontal;-1;Vertical;0
85720;Joystick;Right;Horizontal;0;Vertical;0
85740;Joystick;Left;Horizontal;-1;Vertical;0
85740;Joystick;Right;Horizontal;0;Vertical;0
85759,99;Joystick;Left;Horizontal;-1;Vertical;0
85759,99;Joystick;Right;Horizontal;0;Vertical;0
85780;Joystick;Left;Horizontal;-1;Vertical;0
85780;Joystick;Right;Horizontal;0;Vertical;0
85781,91;Player;Health;DecreaseTo;100;By;Enemy;ID;-16560
85781,91;Slider;Health;DecreaseTo;100
85799,99;Joystick;Left;Horizontal;-1;Vertical;0
85799,99;Joystick;Right;Horizontal;0;Vertical;0
85820;Joystick;Left;Horizontal;-1;Vertical;0
85820;Joystick;Right;Horizontal;0;Vertical;0
85840;Joystick;Left;Horizontal;-1;Vertical;0
85840;Joystick;Right;Horizontal;0;Vertical;0
85860;Joystick;Left;Horizontal;-1;Vertical;0
85860;Joystick;Right;Horizontal;0;Vertical;0
85880;Joystick;Left;Horizontal;-1;Vertical;0
85880;Joystick;Right;Horizontal;0;Vertical;0
85900;Joystick;Left;Horizontal;-1;Vertical;0
85900;Joystick;Right;Horizontal;0;Vertical;0
85920;Joystick;Left;Horizontal;-1;Vertical;1
85920;Joystick;Right;Horizontal;0;Vertical;0
85939,99;Joystick;Left;Horizontal;-1;Vertical;1
85939,99;Joystick;Right;Horizontal;0;Vertical;0
85960;Joystick;Left;Horizontal;-1;Vertical;1
85960;Joystick;Right;Horizontal;0;Vertical;0
85979,99;Joystick;Left;Horizontal;-1;Vertical;1
85979,99;Joystick;Right;Horizontal;0;Vertical;0
86000;Joystick;Left;Horizontal;-1;Vertical;1
86000;Joystick;Right;Horizontal;0;Vertical;0
86020;Joystick;Left;Horizontal;-1;Vertical;1
86020;Joystick;Right;Horizontal;0;Vertical;0
86040;Joystick;Left;Horizontal;0;Vertical;1
86040;Joystick;Right;Horizontal;0;Vertical;0
86060;Joystick;Left;Horizontal;0;Vertical;1
86060;Joystick;Right;Horizontal;0;Vertical;0
86080;Joystick;Left;Horizontal;0;Vertical;1
86080;Joystick;Right;Horizontal;0;Vertical;0
86100;Joystick;Left;Horizontal;0;Vertical;1
86100;Joystick;Right;Horizontal;0;Vertical;0
86119,99;Joystick;Left;Horizontal;0;Vertical;1
86119,99;Joystick;Right;Horizontal;0;Vertical;0
86119,99;Score;Update;Value;2
86119,99;PickUp;Collected;ID;-16358
86119,99;Score;Update;Value;2
86119,99;PickUp;Collected;ID;-16358
86140;Joystick;Left;Horizontal;0;Vertical;1
86140;Joystick;Right;Horizontal;0;Vertical;0
86159,99;Joystick;Left;Horizontal;0;Vertical;1
86159,99;Joystick;Right;Horizontal;0;Vertical;0
86180;Joystick;Left;Horizontal;0;Vertical;1
86180;Joystick;Right;Horizontal;0;Vertical;0
86200;Joystick;Left;Horizontal;0;Vertical;1
86200;Joystick;Right;Horizontal;0;Vertical;0
86220;Joystick;Left;Horizontal;0;Vertical;1
